Links,Brand,Name,Ingredients
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=0,Aunt Jackie's,Aunt Jackie's Grapeseed Ice Curls Jelly - 15oz,"Ingredients: Aqua, Glycerin, Carbomer, Aminomethyl Propanol, Vitis Vinifera Seed Oil, Phenoxyethanol, Pvp, Parfum, Hydrolyzed Wheat Protein, Ethylhexylglycerin, Tetrasodium Edta, Potassium Sorbate, Tocopherol, Rice Amino Acids, Althaea Officinalis Root Extract, Prunus Amygdalus Dulcis Oil, Sodium Benzoate, Dehydroacetic Acid, Benzyl Salicylate, Linalool, Geraniol"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Curls,Curls Goddess Curl Gel - 8oz,"Ingredients: Water, Sorbitol, Polyacrylate-14, Polyquaternium-7, Polysorbate 20, Fruit Certified Organic Mangifera Indica (Mango) Seed Butter, Plumeria Alba Flower Extract, Biosaccharide Gum-1, Carbomer, Certified Organic Butyrospermum Parkii (Shea Butter), Aloe Barbadensis Leaf Juice, Aminomethyl Propanol, Tetrasodium Edta, Phenoxyethanol."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,La Bella,Labella Super Hold Styling Gel + Coconut Gel - 35.3oz,"Water (Aqua), Sorbitol, Propylene Glycol, Carbomer, Pvp, Aminomethyl Propanol, Polysorbate 20, Cocos Nucifera (Coconut) Oil, Dmdm Hydantoin, Isostereath-20, Fragrance (Parfum), Methylparaben, Benzophenone-4, Tetrasodium Edta, Blue 1 (Ci 42090), Potassium Sorbate, Keratin Amino Acids."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Aunt Jackie's,Aunt Jackie's Coconut Creme Recipes Curl Boss Coconut Curling Gelee - 15oz,"Aqua, Glycerin, Carbomer, Aminomethyl Propanol, Polysorbate 20, Phenoxyethanol, Pvp, Parfum, Ethylhexylglycerin, Tetrasodium Edta, Hydrolyzed Wheat Protein, Cocos Nucifera Oil, Linum Usitatissimum Seed Oil, Potassium Sorbate, Tocopherol"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Honey Baby Naturals,Honey Baby Naturals Hold it Honey Styling Gel - 10.5oz,No Info
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Let's Jam,Let's Jam! Condition & Shine Extra Hold Gel - 14oz,"Aqua/Water/Eau, Isoceteth-20, Paraffinum Liquidum / Mineral Oil / Huile Minerale, Glycerin, Oleth-2, Propylene Glycol, Phenoxyethanol, Parfum / Fragrance, Sorbic Acid, Ethylhexylglycerin, Linalool, Hexyl Cinnamal, Hydroxycitronellal, Simethicone, Limonene, Geraniol, Citronellol, Ci 42090 / Blue 1, Ci 19140 /Yellow 5, Tocopherol, Triethanolamine."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,DevaCurl,Devacurl Angel Curl Define Gel - 12 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Cantu,Cantu Moisturizing Twist & Lock Gel - 13oz,"Ingredients: Water (Aqua), Polyvinylpyrrolidone, Pvp, Fragrance (Parfum), Polyquaternium-37, Butyrospermum Parkii (Shea) Butter, Phenoxyethanol, Ethylhexylglycerin, Canola Oil, Glycine Soja (Soybean) Oil, Cocos Nucifera (Coconut) Fruit Extract, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Mangifera Indica (Mango) Seed Oil, Argania Spinosa Kernel Oil, Melia Azadirachta Seed Oil, Daucus Carota Sativa (Carrot) Oil, Macadamia Ternifolia (Macadamia Nut) Seed Oil, Mangifera Indica (Mango) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Hydrolyzed Silk, Lonicera Japonica (Honeysuckle) Flower Extract, Macrocystis Pyrifera (Kelp) Extract, Salvia Officinalis (Sage) Leaf Extract, Vitis Vinifera (Grape) Seed Oil, Urtica Dioica (Nettle) Extract, Silk Amino Acids, Aloe Barbadensis (Aloe Vera) Leaf Juice (Decolorized), Coumarin, Benzyl Benzoate, Hexyl Cinnamal."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Palmers,Palmer's Olive Oil Formula Deep Conditioner - 2.1oz,"Water, Stearyl Alcohol, Bis-Cetearyl Amodimethicone, Behentrimonium Chloride, Cetyl Alcohol, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Dimethicone, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Hydrolyzed Keratin, Equisetum Arvense Extract, Salvia Officinalis (Sage) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hyssopus Officinalis Extract, Urtica Dioica (Nettle) Extract, Leuconostoc/Radish Root Ferment Filtrate, Hydrolyzed Silk, Myristyl Alcohol, Cyclopentasiloxane, Cyclohexasiloxane, Disodium Edta, Isopropyl Alcohol, Phenoxyethanol, Propylene Glycol, Benzoic Acid, Sorbic Acid, Caprylyl Glycol, Chlorphenesin, Butylene Glycol, Hexylene Glycol, Fragrance, Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Red 4 (Ci 14700), Benzyl Alcohol, Benzyl Salicylate, Hexyl Cinnamal, Hydroxycitronellal, Butylphenyl Methylpropional, Linalool."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Moco Gorila,Moco De Gorila Punk Hair Gel - 9.52oz,"Water (Aqua), Pvp, Alcohol, Peg-150, Sorbitol, Hydroxyethylcellulose, Triethanolamine, Carbomer, Cyamopsis, Tetragonoloba (Guar) Gum, Fragrance (Parfum), Yellow 10 (Ci 47005), Yellow 6 (Ci 15985), Green 8 (Ci 59040), Methylchloroisothiazolinone, Methylisothiazolinone."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Curls,Curls Control Curl Sculpting Gel - 8 fl oz,"Water, Sorbitol, Vp/Na Copolymer, Polysorbate 20, Polyacrylate-14, Polyquaternium-7, Glycerin, Aloe Barbadensis Leaf Juice, Butyrospermum Parkii (Shea) Butter Simmondsia Chinensis (Jojoba) Seed Oil, Biosaccharide Gum-1, Peg-12 Dimethicone, Panthenol, Fragrance, Carbomer, Phenoxyethanol, Caprylyl Glycol, Tetrasodium Glutamate Diacetate, Sodium Hydroxide, Fd&C Yellow 5, D&C Blue 1"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,The Doux,The Doux Bonita Afro Balm Texture Cream - 16oz,"Water (Aqua), Glycerin, Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Pvp/Va Copolymer, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrogenated Vegetable Oil, Canola Oil (And) Zea Mays (Corn) Starch (And) Silica, Acetylated Lanolin, Cetearyl Alcohol, Peg-8 Dilaurate, Ceteareth-20, Coco Glucoside, Glyceryl Oleate, Phenoxyethanol, Benzoic Acid, Ethylhexylglyerin, Glycereth-2 Cocoate, Stearyl Alcohol, Carbomer, Daucus Carota Sativa (Carrot) Seed Oil, Titanium Dioxide (Ci 77891), Xanthan Gum, Sodium Citrate, Butyrospermum Parkii (Shea Butter), Lycium Barbarum (Goji) Fruit Extract, Aloe Barbadensis Leaf Juice, Silk Amino Acids, Tocopheryl Acetate, Panthenol, Disodium Edta, Amino Propanol, Citric Acid, Fragrance (Parfum)."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Just For Me,Just For Me Curl Peace Kids Smoothing Ponytail & Edge Control - 5.5oz,"Ingredients: Water (Aqua), Glycerin, Pvp, Peg-150 Pentaerythrityl Tetrastearate, Butyrospermum Parkii (Shea) Butter, Vitis Vinifera (Grape) Seed Oil, Ceresin, Cetearyl Alcohol, Linum Usitatissimum (Flax) Seed Oil, Persea Gratissima (Avocado) Oil, Ricinus Communis (Castor) Seed Oil, Althea Officinalis (Marshmallow) Root Extract, Aloe Barbadensis Leaf Extract, Hydroxypropyl Guar, Methyl Gluceth-10, Honey, Amodimethicone, Citric Acid, Peg-90m, Tocopherol (Vitamin E), Helianthus Annuus (Sunflower) Seed Oil, Phenyl Trimethicone, Phenoxyethanol, Ethylhexylglycerin, Peg-40 Hydrogenated Castor Oil, Fragrance (Parfum), Benzyl Salicylate, Cinnamyl Alcohol, Coumarin, Hexyl Cinnamal, D-Limonene, Linalool."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,As I Am,As I Am Twist Defining Cream - 8 oz,"Ingredients: Aqua/Water/Eau, Glycerin, Acetamide Mea, Betaine, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Triethanolamine, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Carbomer, Phytosterols, Cocos Nucifera (Coconut) Fruit Powder, Phyllanthus Emblica Fruit Powder, Beta Vulgaris (Beet) Root Extract, Citrus Reticulata (Tangerine) Fruit Extract, Ceteareth-25, Disodium Ethylene Dicocamide Peg-15 Disulfate, Laureth-23, Tbhq, Methylisothiazolinone, Potassium Sorbate, Fragrance/Parfum, Coumarin, Limonene, Linalool."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Moco Gorila,Moco De Gorila Sport Squizz Hair Gel - 11.9 Fl Oz,"Water, Acrylates/Octylacrylamide Copolymer, Alcohol, Sorbitol, Carbomer, Triethanolamine, Peg-45 Palm Kernel Glycerides, Sodium Hydroxide, Glycerin, Sorbitan Isostearate, Fragrance, Peg-90m, Methylparaben, Mentha Piperita (Peppermint) Oil, Menthol, Methylchloroisothiazolinone, Methylisothiazolinone, Blue 1 (Ci 42090)."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Ecoco,Ecoco Black Castor and Flaxseed Oil Styling Gel - 32 fl oz,"Ingredients: Water (Aqua), Ricinus Communis (Castor) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Glycerin, Polysorbate 20, Tetrasodium Edta, Carbomer, Sodium Hydroxymethylglycinate, Pvp, Synthetic Fluorphlogopite, Titanium Dioxide, Tin Oxide, Fragrance (Parfum), Triethanolamine, Limonene, Hydroxycitronellal, Lilial, Yellow 5 (Ci 19140), Love & Pride"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,As I Am,As I Am Long & Luxe Scalp Serum - 2 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Moco Gorila,Moco De Gorila Rockero Squizz Hair Gel 11.9 oz,"Water, Pvp, Alcohol, Peg-150, Sorbitol, Hydroxyethylcellulose, Triethanolamine, Carbomer, Cyamopsis Tetragonoloba (Guar) Gum, Fragrance, Methylchloroisothiazolinone, Methylisothiazolinone."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Ecoco,Ecoco Olive Styling Gel - 32 fl oz,"Water (Aqua), Carbomer, Triethanolamine, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Wheat Protein, Glycerin, Polysorbate 20, Tetrasodium Edta, Sodium Hydroxymethylglycinate, Pvp, Fragrance (Parfum), Yellow 5 (Ci 19140), Love & Pride"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Design Essentials,Design Essentials Edge Tamer - 2.3oz,"Aqua/Water/Eau, Ceteareth-25, Glycerin, Peg-40 Hydrogenated Castor Oil, Methyl Gluceth-10, Ethylhexylglycerin, Phenoxyethanol, Caprylyl Glycol, Fragrance (Parfum), Hydroxypropyltrimonium Honey, Butyrospermum Parkii (Shea) Butter, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Palmitoyl Tripeptide-28"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Curls,Curls Smooth Curl Butter Gel - 8 fl oz,"Water, Sorbitol, Polysorbate 80, Glycerin, Peg-40 Hydrogenated Castor Oil, Peg-12 Dimethicone, Aloe Barbadensis Leaf Juice, Chamomilla Recutita (Matricaria) Flower Extract, Methylheptyl Isostearate (Beantree), Polyquaternium-11, Fragrance, Sodium Carbomer, Phenoxyethanol, Caprylyl Glycol, Fd&C Yellow 2"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Aunt Jackie's,Aunt Jackie's Fix My Hair Intensive Repair Conditioning Masque - 15oz,"Water, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Cetyl Alcohol, Glycerin, Linum Usitatissimum Seed Oil, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Mangifera Indica (Mango) Seed Butter, Dimethicone, Olea Europaea (Olive) Fruit Oil, Stearamidopropyl Dimethylamine, C9-12 Alkane, Parfum, Polyquaternium-37, Behentrimonium Methosulfate, Propylene Glycol Dicaprylate/Dicaprate, Phenoxyethanol, Amodimethicone, Citric Acid, Argania Spinosa (Argan) Kernel Oil, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Ppg-1 Trideceth-6, Ethylhexylglycerin, Hydrolyzed Keratin, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Honey, Tocopherol, Potassium Sorbate, Disodium Edta, Linalool, Butylphenyl Methylpropional, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Coumarin, Geraniol, Hydroxycitronellal, Citronellol, Yellow 5 (Ci 19140)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,La Bella,La Bella Extreme Sport Styling Gel - 22oz,"Water, Sorbitol, Propylene Glycol, Pvp, Carbomer, Cocos Nucifera (Coconut) Oil, Aminomethyl Propanol, Polysorbate 20, Dmdm Hydantoin, Isostereath-20, Fragrance, Methylparaben, Benzophenone-4, Tetrasodium Edta, Blue 1 (Ci 42090), Potassium Sorbate, Sodium Chloride, Keratin Amino Acids."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Botanika,Botanika The Protector Styling Gel - 12oz,"Water (Aqua, Eau), Glycerin, Polysor-Bate-20, Pvp, Lavandula Angustifolia (Lavender) Flower Extract, Linum Usitatissium (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Extract, Origanum Majorana, Hydrolyzed Wheat Protein, Disodium Edta, Aminomethylpropanol, Carbomer, Phenoxyethanol Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Fragrance (Parfum) Linalool"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=24,Wet Line,Wet Line Xtreme Pro Styling Gel - Clear - 17.64oz,"Aqua (Water), Triethanolamine, Polyacrylic Acid, Carbomer, Glycerin, Sodium Polyacrylate, Parfum (Fragrance), Benzyl Alcohol, Tetrasodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone, Panthenol, Methoxycinnamidopropyl Hydroxysultaine, Ext. Violet 2 (Ci 60730), Aloe Barbadensis Leaf Juice"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Luster's,Luster's Pink Shea Butter Coconut Oil Smooth & Hold Edge Gel - 4.5oz,"Aqua (Deionized Water), Ceteareth-25, Peg-7 Glyceryl Cocoate, Propylene Glycol, Peg-7 Hydrogenated Castor Oil, Peg-8 Dimethicone, Olea Europaea (Olive) Fruit Oil*, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Argania Spinosa (Argan) Kernel Oil, Peg-12 Allyl Ether, Disodium Edta, Diazolidinyl Urea, Propylparaben, Methylparaben, Dmdm Hydantoin, Parfum (Fragrance), Benzyl Benzoate, Hexyl Cinnamal, Butylphenyl Methylpropional, Limonene, Citronellol, Geraniol. *Certified Organic Ingredients"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Up North Naturals,Up North Naturals Curl Ease Styling Lotion - 8oz,"Inci Ingredients: Aqua, Xanthn Gum, Helianthus Annuus (Sunflower) Seed Oil, Phenoxyethanol, Rosa Damascena (Rose) Distillate, Fragrance."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Creme of Nature,Creme of Nature Argan Oil Perfect Edges Extra Hold - 2.25oz,"Aqua/Water/Eau, Ceteareth-30, Peg-7 Glyceryl Cocoate, Parfum (Fragrance), Peg-7 Hydrogenated Castor Oil, Vp/Va Copolymer, Argania Spinosa Kernel Oil, Glycerin, Peg-8, Panthenol, Polyquaternium-11, Propylene Glycol, Disodium Edta, Citric Acid, Benzyl Benzoate, Linalool, Benzyl Alcohol, Sodium Benzoate, Red 33 (Ci 17200), Yellow 5 (Ci 19140). B00300."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Moco Gorila,Moco De Gorila Galan Squizz Snot Gel 11.09oz,"Water, Pvp, Alcohol, Peg-150, Sorbitol, Hydroxyethylcellulose, Triethanolamine, Carbomer, Cyamopsis, Tetragonoloba (Guar) Gum, Fragrance, Blue 1 (Ci 42090), Green 8 (Ci 59040), Methylchloroisothiazolinone, Methylisothiazolinone."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Curls,Curls Enviable Creamy Curl Gel - 8 fl oz,"Water, Aloe Barbadensis Leaf Juice, Polyacrylate-14, Polysorbate 20, Pectin, Methylheptyl Isostearate (Beentree), Althaea Officinalis (Marshmallow) Root Extract, Urtica Dioica (Nettle) Extract, Equisetum Arvense (Horsetail) Extract, Chamomille Recutita (Matricaria) Flower Extract, Xanthan Gum, Fragrance, Tocopheryl Acetate, Carbomer, Aminomethylpropanol, Phenoxyethanol Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Tetrasodium Glutamate Diacetate"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Ampro,Ampro Pro Stype Styling Gel - 15oz,"Ingredients: Aqua, Sodium Carbomer, Caramel Color, Propylene Glycol, Hydrolyzed Soy Protein, Dmdm Hydantoin, Fragrance, Benzoic Acid"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,La Bella,La Bella Lots Of Curls Styling Gel + Avocado Oil - 22oz,"Water, Sorbitol, Propylene Glycol, Carbomer, Persea Gratissima (Avocado) Oil, Polysorbate 20, Aminomethyl Propanol, Pvp, Dmdm Hydantoin, Fragrance, Methylparaben, Benzophenone-4, Tetrasodium Edta, Hydroxypropylcellulose, Red 33 (Ci 17200), Potassium Sorbate, Keratin Amino Acids."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Wet Line,Wet Line Xtreme Pro Styling Gel - Blue - 35.27oz,"(Water), Triethanolamine, Polyacrylic Acid, Carbomer, Glycerin, Sodium Polyacrylate, (Fragrance), Benzyl Alcohol, Tetrasodium Edta, Methylchloroisothiazolinone, Blue 1 (Ci 42090), Methylisothiazolinone, Panthenol, Methoxycinnamidopropyl Hydroxysultaine, Aloe Barbadensis Leaf Juice"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Up North Naturals,Up North Edge Smoothing Gel - 2oz,"Ingredients: Aqua, Ceteareth-25, Va/Vp Copolymer, Peg 40 Hydrogenated Castor Oil, Peg 12 Dimethicone, Butyrospermum Parkii, Glycerin, Rosa Damascena (Rose) Distillate, Phenoxyethanol, Ethylhexylglycerin, Fragrance"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Every Strand,Every Strand Curling Creme Simply Curls Coconut Oil & Shea Butter - 8oz,"Water, Polyquaterinum-72, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Ppg-1 Trideceth-6, Butyrospermum Parkii (Shea) Oil, Cocos Nucifera (Coconut) Oil, Fragrance, Phenoxyethanol, Amodimethicone, Trideceth-12, Cetrimonium Chloride, Aminopropyl Phenyl Trimethicone, Ethylhexylglycerin, Acetamide Mea, Disodium Edta, Polyquaternium-11"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Luster's,Luster's Pink Shea Butter Coconut Oil Moisturizing Hair Milk - 12 fl oz,"Ingredients/Composition: Aqua (Deionized Water), Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Steareth-2, Cera Alba (Beeswax), Isododecane, Steareth-20, Ethylhexyl Hydroxystearate, Olea Europaea (Olive) Fruit Oil*, Argania Spinosa (Argan) Kernel Oil, Cocos Nucifera (Coconut) Oil*, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Butter*, Panthenol (Provitamin B5), Phenoxyethanol, Caprylhydroxamic Acid, Methylpropanediol, Carbomer, Triethanolamine, Bht, Parfum (Fragrance), Linalool, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Coumarin, Citronellol. * Certified Organic Ingredients"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Ecoco,Ecoco Style Olive Oil Hair Gel - 3 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Luster's,Luster's Pink Shea Butter Coconut Oil Curl & Twist Pudding - 11oz,"Ingredients: Aqua (Deionized Water), Glycerin, Cocos Nucifera (Coconut) Oil, Polyurethane-48. Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil*, Butyrospermum Parkii (Shea) Butter*, Helianthus Annuus (Sunflower) Seed Oil, Glycine Soja (Soybean) Oil, Argania Spinosa (Argan, Kernel Oil, Carthamus Tinctorius (Safflower) Seed Oil, Aloe Barbadensis (Aloe Vera Leaf Extract, Cola Acuminata (Kola Nut) Seed Extract, Cymbopogon Schoenanthus (Lemongrass) Extract, Lawsonia Inermis (Henna) Extract, Chamomilla Recutita (Matricaria) Extract, Eucalyptus Globulus Leaf Extract, Centella Asiatica (Hydrocotyl Extract, Carica Papaya (Papaya) Fruit Extract, Tocopheryl Acetate (Vitamin E), Ceteareth-20, Carbomer, Disodium Edta, Aminomethyl Propanol. Caprylhydroxamic Acid, Phenoxyethanol, Methylpropanediol, Caprylyl Glycol, Phenylpropanol, Bht, Parfum (Fragrance), Linalool, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Coumarin, Alpha-Isomethyl Ionone, *Certified Organic Ingredients"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Creme of Nature,Cream of Nature Pure Honey Moisture Infusion Edge Control - 2.25 fl oz,"Aqua/Water, Ceteareth-25, Peg-7 Glyceryl Cocoate, Propylene Glycol, Glycerin, Parfum (Fragrance), Peg-25 Hydrogenated Castor Oil, Polysorbate 60, Panthenol, Mel (Honey (Miel)), Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Lauryl Alcohol Diphosphonic Acid, Pentylene Glycol, Lauric Acid, Hydrolyzed Wheat Protein Pg-Propyl Silanetriol, Benzophenone-4, Triethanolamine, Phenoxyethanol, Methylparaben, Ethylparaben, Sorbic Acid, Caramel, Yellow 5 (Ci 19140), Red 4 (Ci 14700)."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Ampro,Ampro Protein Styling Clear Gel - 15oz,"Aqua, Carbomer, Propylene Glycol, Triethanolamine, Polysorbate 20, Pvp/Va Copolymer, Hydrolyzed Soy Protein, Fragrance, Dmdm Hydantoin, Benzoic Acid, Violet 2/Ci60730"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48,Every Strand,Every Strand Simply Curls Coco Oil & Shea Curl Creme - 15oz,"Ingredients: Water (Aqua), Polyquaternium-72, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Ppg-1 Trideceth-6, Butyrospermum Parkii (Shea) Oil, Cocos Nucifera (Coconut) Oil, Fragrance (Parfum), Phenoxyethanol, Amodimethicone, Trideceth-12, Cetrimonium Chloride, Aminopropyl Phenyl Trimethicone, Ethylhexylglycerin, Acetamide Mea, Disodium Edta, Polyquaternium-11"
